Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDX03,831.436408158,8
FDF40,3661.98206638,7
FDX24,159.785862052,0
FDA25,1823.39128527,9
FDH21,3034.62947968,3
FDB47,1751.26411085,0
FDT34,375.403696503,4
FDS39,862.03021178,0
NCU05,1284.40955996,8
FDE02,1550.41463981,9
FDL25,1166.83026344,6
FDC50,1527.03241474,9
FDZ32,1931.01151562,9
FDV14,1191.07683165,7
FDR07,1278.39271186,7
FDB26,1141.16326623,9
NCR50,2205.28204247,7
FDP01,2960.95143658,3
FDH57,1854.53643125,7
FDM60,2156.31258962,5
FDA45,2295.68498492,2
FDU55,3760.37379001,2
FDH40,1129.44319529,6
FDG40,-288.204665013,4
FDT12,3658.65517241,9
DRL59,762.146150266,7
FDT47,2221.25080749,3
FDI60,939.775104044,2
DRF51,1901.36717446,5
NCK31,1055.5904168,9
FDB08,2304.52670774,7
FDM44,1437.96333195,6
FDD46,2755.15377943,3
FDR27,1028.62365212,4
FDV56,460.864423127,0
FDM02,1569.84044922,9
FDU45,2394.46914801,3
FDZ10,1758.12019574,2
NCK31,-507.434369057,0
FDR27,1852.13721744,6
FDF33,1532.05840804,1
FDJ36,1609.54129868,8
FDP33,3981.11785442,9
FDG17,3857.06813023,8
FDG47,5372.95154338,5
NCW29,2074.2921022,8
DRH59,988.598957244,2
FDR32,3291.15816039,2
FDP48,2660.25350088,6
FDG17,3603.34486501,6
DRJ59,578.925741991,2
FDY48,3089.64284313,5
FDB02,2833.46790755,8
FDN10,943.075042671,4
NCD55,548.69964547,6
FDX34,1648.07452656,1
FDZ38,2498.90474282,7
DRF37,4132.86440704,9
DRL47,1099.00505347,4
FDL27,910.905321517,6
NCP53,3422.31982017,6
FDT03,2029.44007603,4
FDJ28,2790.2741494,6
FDF40,4428.90707856,3
FDA32,3142.23157977,6
NCP02,765.025794126,2
FDZ31,2706.19978949,7
NCQ29,3667.84366316,1
FDP57,236.719237425,0
FDL32,3108.92105252,5
DRB01,2697.25931037,6
FDJ40,1823.51071315,8
FDO24,2804.76363014,3
FDO11,4420.45602826,3
FDA56,1751.40016053,6
FDF02,1361.4531669,7
FDA10,1530.22763443,1
NCI55,1754.92419962,2
FDZ40,-483.479681962,0
FDV08,936.52628604,9
FDN48,1197.78471312,1
FDU57,2104.70964159,2
DRF49,1570.84159384,1
FDS02,2675.90517536,6
FDS43,2928.37635987,8
FDT16,3779.08182127,1
FDX19,4891.83063978,5
FDK15,1524.11972386,8
DRA12,2411.01073569,9
FDY35,679.457066079,2
NCU42,2435.43324678,1
FDD26,2638.76039451,1
FDR11,2936.12277944,3
NCP53,3458.4973249,7
FDP34,2062.76306618,7
NCV41,902.130589407,4
FDN20,3169.41241149,3
FDZ16,3337.13880977,3
FDZ28,2205.14339751,9
NCL55,3604.44318816,1
NCJ17,1223.11108631,8
FDT37,3956.1582543,8
FDV51,2790.86117731,9
FDZ28,1850.74095644,6
FDN27,1637.99115599,1
FDS14,1541.15013971,4
FDZ58,1696.53767944,7
FDD46,2289.64578781,8
FDJ03,627.124912239,6
FDU03,1293.54994806,0
FDA33,3732.80724048,5
NCW53,2749.96781454,6
NCC55,412.014961065,2
FDP52,2581.44476494,4
FDE39,2093.41893971,9
FDB44,3077.06325816,6
FDG59,431.214709875,1
FDI05,903.068591042,1
FDF59,1750.41516325,7
FDM39,1857.02383081,4
FDB14,1192.28595878,1
NCS05,1257.77008999,4
DRJ35,851.918068248,7
FDO31,481.745585645,4
FDA31,2620.02203115,8
FDX40,764.602845175,9
FDW56,2706.53514758,7
FDH09,1399.49500246,3
FDA52,1617.88970338,4
FDF20,2173.17463059,4
FDE40,1019.5504525,8
NCU17,1549.72946394,8
NCP14,1359.55712736,6
FDN25,2375.97674002,5
FDU39,1173.54209414,9
NCM05,3803.29263271,2
FDU07,2101.84265672,2
FDF28,2219.38540426,9
FDR57,2723.32421543,9
FDJ33,1687.95065341,1
DRH23,546.278668428,6
FDQ52,3720.56878265,8
DRK13,2737.77453989,6
FDP09,3304.65908384,8
FDR08,3141.36610659,5
FDV50,1586.34568923,7
FDT13,3149.78474886,9
FDJ27,2922.47754293,5
FDH21,2500.11123899,8
FDW14,2882.54279909,5
FDL52,922.852386189,9
FDW28,2748.20176705,2
FDL40,1784.74066978,9
FDE24,2181.47461812,8
FDX35,3665.55146722,9
FDP46,1158.25682165,2
FDX56,2959.65021516,7
FDQ45,3138.05985959,9
FDK50,3938.53461452,5
FDY26,3106.81164047,7
FDQ09,1575.01362495,2
FDN39,2785.49943064,9
FDP13,413.250479843,2
FDR51,1940.74437955,1
FDZ49,1757.45201141,0
FDL28,4096.95068285,3
FDZ10,1758.12842374,6
FDK38,2078.37362029,1
DRL49,3642.91326472,5
FDR15,2230.72728629,1
FDQ24,3594.4805528,6
FDD56,2458.2506084,1
NCR42,626.940338073,8
FDH52,894.243683539,7
FDH57,1167.45236884,4
FDR15,1113.46196259,0
FDJ34,1721.01322461,6
FDW37,1139.67977999,6
FDQ23,2209.06109407,3
FDP34,2072.33675195,1
FDE04,4291.96056852,5
FDC48,1157.42761595,7
FDA47,1450.31475326,4
FDI35,3328.4063465,3
NCV05,2222.03969251,1
FDR28,2385.68877859,7
FDH31,1454.29508143,2
FDP59,761.84026307,4
FDS19,1812.52987839,3
FDM60,560.546785859,7
FDJ44,3175.98808315,3
DRH51,1135.78380223,2
DRC25,1198.52519416,2
DRE25,1249.34956304,1
NCX05,1890.0483703,9
FDR11,2144.735232,2
DRP47,3487.83515018,7
DRC49,1298.7774088,4
FDQ47,1903.13259514,5
FDL20,1397.13751146,1
FDM34,1779.29577798,6
NCN55,3402.12619135,1
FDD41,1433.66648918,6
FDE52,1701.94452004,9
NCT18,1804.57478511,4
FDJ32,1526.21516218,3
FDE16,3306.26196665,8
FDZ09,2208.21121039,7
DRZ11,1945.91337086,8
FDK41,1428.55302132,9
FDE56,1046.79945242,9
FDH34,2668.48849182,1
DRI49,877.570288986,1
DRI59,3527.80450032,8
DRC36,2938.80561791,9
FDS15,720.266853564,4
FDI07,3634.91432894,3
FDZ15,2466.22560968,3
NCX41,4682.1875809,5
NCO29,1696.75026053,4
FDF57,2412.99636892,1
FDI33,1271.69554556,6
DRJ47,2869.01974215,9
FDB34,1456.53883713,8
FDY22,3485.14613507,5
DRL11,2284.85395204,2
FDY46,2689.28972034,6
FDG17,3565.51034857,1
FDE52,2054.31997459,3
DRP47,5114.35979319,5
FDO01,723.034402999,0
FDL09,2566.26608444,8
FDR57,2311.70412899,1
DRD37,693.877953091,6
FDQ36,1953.6667156,5
FDL33,3106.33898024,9
FDL48,626.546008514,7
FDL28,3733.03448367,9
NCN29,896.832065264,8
FDO13,2344.81013528,6
FDB38,2380.49438302,7
FDI36,2842.16597651,6
FDI58,1260.13443589,6
FDH22,2414.38426439,3
FDQ27,1497.27710358,1
FDT33,2680.45608955,8
FDC56,1540.02557496,7
FDF14,2486.30311929,8
FDQ39,2691.9928269,2
NCM43,2377.82507299,2
FDS46,1720.50850046,6
FDI22,3269.02458708,9
NCE43,2317.63186261,7
FDZ36,1468.80815858,0
FDR13,1023.3659458,4
FDP46,1928.6907651,3
FDW56,1972.87345605,4
FDB40,2178.55109099,2
FDM28,3314.91824163,3
FDV49,3852.72225917,1
NCS53,2900.33612427,3
FDO03,3741.1272037,9
FDT15,2676.51936495,6
FDD33,3599.83637678,9
FDX13,3617.35458928,2
FDH60,2807.32554153,1
DRH51,1375.18835462,8
NCL07,912.39051717,9
FDW51,3036.84068648,7
FDF21,1999.42767019,4
FDH26,1361.18797451,4
FDJ03,1036.35555849,9
FDU35,1309.54426818,2
DRL01,4117.79453758,3
FDE59,407.811507921,7
FDI60,921.9194546,6
DRH39,999.804013915,6
FDK36,1091.69588021,9
FDN52,1068.67361753,7
FDU12,3811.53428794,2
NCT05,5341.59776826,5
FDS37,3282.20063707,5
FDK24,507.193625762,2
DRF36,2791.95104235,1
FDN46,-30.7496838151,0
NCN06,2170.90017518,7
FDD59,1105.37808628,6
FDM14,1583.18468837,7
FDO10,1592.6592844,3
FDU35,1295.85025347,1
NCA30,3302.62049404,3
NCO41,1764.34873856,9
FDI24,2711.25985549,8
FDZ16,2863.65570288,8
FDV47,1367.92437054,8
FDV16,388.240680369,7
FDZ22,1113.07778787,6
FDO20,2219.07207441,0
FDW38,586.055859524,1
FDW52,2397.27919277,7
FDT43,33.8907476667,4
NCS29,3776.76488057,7
NCC31,2233.80498058,2
FDA21,2684.49524141,2
FDQ55,1979.89102483,8
NCE54,1427.81400296,9
FDD45,1143.88890477,2
NCP17,868.823200682,2
FDR47,2699.46627432,6
DRM35,2510.84706741,1
FDR47,1959.75138902,4
FDX19,2028.40908996,0
FDV22,3933.44509339,5
FDQ46,3060.43696864,5
DRO47,1485.38652027,7
FDB44,1917.2505734,0
FDN02,1670.79127652,0
FDW10,2434.96053706,7
FDJ41,3167.84929858,4
FDM50,1095.73538604,8
FDW10,2474.58662463,6
FDY48,1845.0750814,9
NCE30,4568.58930516,5
FDO04,774.132074206,7
FDQ26,-446.533395095,0
NCX29,2744.21424072,3
FDE39,1920.00077113,8
NCR54,4313.33383239,5
NCP55,2400.90465981,5
FDX22,3123.95910411,2
FDI05,914.099267395,6
FDC51,3478.16604434,5
FDC10,1653.64754426,1
FDJ46,2481.12538833,7
FDV10,-653.474665384,0
FDX12,5197.39814174,5
FDL43,408.497287323,4
DRB13,3100.15850577,8
FDF59,3359.80463257,5
FDT35,2764.93485,9
NCJ19,627.048046715,6
FDT35,3167.84510721,3
FDI48,927.125099776,8
DRC24,1544.80987437,4
NCZ05,1401.73364123,2
FDJ57,3121.83211612,9
FDX11,2562.24575424,2
FDE09,1589.90416777,6
NCK06,2124.88725976,9
DRE37,2665.1544157,2
FDV56,1827.50224338,8
FDY43,2294.77996004,2
FDV35,2028.15366785,1
FDF05,3137.59948274,4
FDA36,2702.92338281,6
FDS13,5288.58049283,5
FDU47,1932.30922937,1
FDI36,1619.56900454,0
FDH48,1414.89694678,8
FDZ14,1742.43775017,1
FDS46,1721.25836929,1
FDE21,1692.97664743,2
FDA26,3562.16194879,9
FDV12,1661.62768806,8
FDL46,884.141352682,4
FDN57,1985.44626432,1
NCJ18,1434.72840544,2
FDO36,2512.88957791,7
FDX55,3845.15416077,3
FDT25,1020.16245237,4
FDD16,1407.50239997,9
NCX18,2848.20109993,1
NCG55,2358.81256783,3
NCV18,1408.60764111,9
NCS18,1494.15949731,6
FDC37,1515.70369937,7
FDE47,1994.73032325,8
DRG49,2806.89195576,4
FDC39,3165.4746335,9
FDH24,1635.94105874,4
FDV39,4518.17401927,5
NCL17,1976.53265071,7
NCY53,1547.57698783,6
FDH52,884.074203894,1
NCD19,1504.3716518,3
FDI44,1189.09682126,8
DRD49,4862.15582522,5
FDN08,1647.08424122,6
FDO20,5135.02302932,5
FDY02,4016.68370191,8
FDX23,1323.25697755,7
FDX01,1666.66730281,2
FDH20,3029.98033447,5
NCX41,3080.474929,2
FDD21,3298.93353645,5
DRH11,-45.5333714731,4
DRE60,3837.31891103,3
FDB10,3365.56111539,1
FDH38,1702.43364302,1
NCL07,1244.35066155,3
FDD48,1869.91264374,8
NCT54,2763.50336272,5
FDF32,4420.56414762,5
DRH51,1151.4840385,7
DRG03,2216.14627387,6
NCY42,1403.65687056,4
FDH32,1261.62257175,2
NCJ06,3306.95898254,5
FDH47,2847.34564651,5
FDZ08,1815.4093926,3
FDK16,1206.82167103,2
DRG01,1812.006033,3
NCM53,3048.34806595,5
NCB07,2755.42956873,6
NCZ06,3561.31934323,6
FDU48,2209.60753734,9
NCB55,2183.16174548,5
FDP15,3634.78430956,1
FDF17,3069.82933299,8
NCN06,2594.58241117,9
DRM48,1135.78241565,3
FDH10,2978.79884379,8
FDC60,1909.38968064,3
FDE35,1558.20707804,3
DRI23,2169.76192979,1
NCR38,3519.8362193,1
FDP04,882.82989342,6
NCW17,1864.5927841,7
FDX34,1669.26655885,2
NCK53,1358.98395812,7
NCO54,-391.583488881,0
NCH55,2043.87625619,8
FDT44,3151.91340368,5
DRG49,3744.90001942,8
FDX46,-431.749123016,0
DRG36,2755.37998592,9
FDU37,1439.58539286,9
FDK10,3034.61870334,9
DRF37,5348.42563217,5
FDC44,1354.9628683,6
FDP15,3899.98338029,8
FDZ27,2301.66973515,5
FDY22,1025.63096398,4
DRG51,2458.83693176,6
FDN58,3387.59168401,7
FDW01,2541.50683436,9
FDX24,2111.88742431,3
FDO51,591.885557667,2
FDJ52,3961.85024249,5
NCY06,569.955528656,0
FDE20,3274.76784339,3
FDT23,-188.035295799,0
FDQ51,972.674749473,8
FDE35,1087.38073128,8
FDB46,3000.41039521,1
NCG19,3170.58152971,6
NCL06,4466.60909548,3
FDT36,-352.963697053,4
FDC56,1957.77451601,9
FDJ26,3454.3779363,9
FDZ59,2360.84636163,2
FDV11,4123.88134865,5
FDR13,520.037185358,0
FDI15,4409.90962364,3
FDF47,3876.5139753,3
NCB54,1098.36474252,4
NCK19,4281.17137275,5
FDX16,2113.93281823,2
FDL50,1829.10199302,7
NCE31,177.250062721,6
DRJ01,2592.40311947,9
FDE22,2289.78762328,1
FDY20,462.275630455,4
NCO14,578.961643139,7
NCR50,2194.56318892,2
DRM47,2779.20440606,2
FDO27,-200.912418807,0
FDJ20,3317.72673383,5
NCX17,3239.16577331,1
FDG59,826.10735355,9
FDD52,1324.12773145,7
FDO48,3284.66682297,2
FDC59,156.342018873,4
FDS15,2255.06421798,3
FDB47,2976.93377664,6
FDV14,495.735355583,4
FDB27,2775.03136238,1
FDA35,1783.90660129,6
FDN51,4625.14850374,3
FDO39,1672.49482252,4
FDB28,3142.0815665,9
DRJ25,731.717865257,8
FDH46,3057.26151954,5
FDI10,2446.04602159,7
FDU21,1135.77605911,3
FDD09,2999.56446098,9
FDD10,2849.45699466,8
FDN31,1469.52318797,0
FDA46,3443.4160709,3
FDM56,1709.91656245,8
FDF11,2383.31716919,0
FDS32,2813.22486706,3
NCM06,2093.98174855,1
FDZ26,3336.35022675,7
FDO01,1911.64518474,1
FDJ46,2870.52879711,9
FDG26,3034.43027005,4
FDZ38,2548.67750574,6
NCO55,1358.73870385,1
FDT60,1696.68514949,6
FDW37,1510.18431194,9
NCK42,3891.58776411,3
FDA45,2554.98513169,8
FDW55,4468.21322115,3
FDY44,2898.31637853,2
FDQ31,1218.09659846,2
FDM09,2798.12757547,9
FDH12,2162.39430765,3
NCQ43,1369.68422667,6
FDT33,2441.56753661,6
NCT41,2860.5530311,3
DRJ25,-822.689343392,0
NCQ41,3100.9614025,8
NCN17,1755.07494297,9
DRO35,3311.28302882,5
FDU27,1182.91569858,3
FDY43,3932.4361666,5
FDG46,1685.45242397,6
DRL49,2803.47138607,3
NCB55,935.609877366,9
FDK28,4104.86413945,9
FDO49,703.661466175,7
FDT03,2644.970841,1
FDW33,2970.65829363,5
FDR02,1579.24110281,6
FDF50,2714.42945838,1
FDA40,1932.89997988,3
NCT53,3082.23834254,3
FDY60,2097.30930756,6
FDP44,3026.79708068,5
NCQ50,3076.64180055,7
NCC30,2562.383638,2
FDQ60,2399.29783249,3
FDG41,1769.8055121,8
FDQ03,3632.56604315,8
FDM03,1347.55758033,7
FDZ51,2075.60578429,3
DRF51,305.63185725,6
FDF39,3879.88396479,2
FDW52,2387.82283758,6
FDY22,2244.9795491,9
FDG14,2161.0410185,1
FDA57,495.212279174,2
FDL45,1094.73992715,4
FDX28,1466.44968104,8
NCQ54,2450.35438564,1
FDH40,1085.33516761,7
FDU52,2209.77654012,6
FDT60,461.809319936,0
FDK08,1301.44954706,7
FDN04,3051.84152183,9
FDE50,2768.45546415,1
FDI16,941.977937945,9
FDM50,1261.8300935,9
NCV30,1159.57100347,9
FDT44,1510.01738227,1
FDY60,2133.64091105,1
FDT56,706.565167098,2
FDV58,3411.73353595,3
FDU04,1788.97175222,1
NCN05,4299.63759789,5
FDI53,2952.56097551,3
FDD34,2632.83934744,8
FDW47,3353.74596246,5
FDT51,3271.76502983,5
FDO27,1136.58750087,1
NCQ18,1999.02133153,3
NCW05,1318.30677241,1
FDI15,2366.51018044,0
NCH43,1843.45435345,0
FDT40,2070.94316667,9
NCG19,3160.63600586,2
NCM30,453.746117667,6
FDB38,2329.62368583,2
FDB22,2317.46022546,8
FDC58,802.680323064,8
NCI29,1987.97895312,1
FDA23,195.064565109,0
DRG48,2105.36834964,1
FDV21,1525.61950403,1
NCG18,756.850568148,4
FDG40,421.911536,7
FDU24,1958.8746903,3
FDA22,2677.85826479,9
FDY35,940.327886871,8
FDJ15,2697.12911047,7
NCW18,4135.09437756,3
FDK56,3321.26981405,3
FDF44,2142.24588616,8
FDP51,2040.44295368,9
FDU22,3158.36248866,5
FDM28,2550.49817148,2
NCL42,3767.27563632,8
FDJ15,2064.55574995,4
FDI32,2068.68937835,3
DRL11,2543.06768858,8
DRO59,1799.41695854,3
FDA07,1128.37982031,4
NCO53,2356.44559747,1
FDO21,3339.64519856,7
FDW39,2597.65929005,7
NCV17,1864.87171555,1
FDE22,2520.52956693,8
NCB06,2935.77515002,3
DRF48,2675.45400386,2
FDB05,3510.94047722,1
FDP28,5353.29146541,5
FDP23,3433.97421909,8
NCS41,3330.45686485,3
FDS40,1285.15921902,3
FDA16,3186.86664504,2
FDN20,2408.45790032,6
FDF04,5402.28632357,5
DRG36,3125.09135354,3
FDW16,2099.79223279,3
FDU09,717.753990873,2
FDW01,2408.21838027,8
FDB15,3678.90672519,7
NCJ17,1372.48268839,9
NCT18,3340.72626563,3
FDG16,3765.85398392,3
FDP27,2619.82853144,2
FDQ44,3323.66126638,5
FDL50,3433.7003633,5
FDW57,4087.92497523,5
FDS34,1573.05291999,1
NCV30,760.70576826,6
FDD26,3418.50956204,3
FDA03,2131.05612514,7
FDS27,3666.24667898,3
FDM12,2686.58721218,1
NCV42,3162.89994987,5
NCS41,2844.67725302,8
FDN56,2723.33959637,3
DRK59,3595.69765055,8
NCG18,1707.37429189,8
NCN26,1659.14097236,2
FDI60,2516.63825931,5
NCI43,1042.67415125,9
NCL17,2361.60033637,9
FDQ19,2987.58175685,4
FDY43,2670.3600532,9
FDR36,851.804659545,9
FDJ58,2781.89182972,9
DRY23,517.033479361,7
FDK26,4365.38480374,5
DRH03,1356.65215611,7
FDC10,447.780610098,0
FDD23,2686.79971191,1
FDP32,1711.77661963,7
FDO31,1174.39939145,6
FDQ57,2053.96931171,1
FDX32,3600.60384494,5
FDC39,4408.14664211,5
FDU55,4043.69024253,8
FDL45,1725.15657888,1
DRK37,3118.79901479,9
FDK22,3111.53977554,1
DRG37,3887.71184683,5
FDK22,3113.95608466,2
DRH36,1786.60517784,3
DRC36,3308.73442786,3
DRE03,2265.7560347,5
FDF34,3170.72916849,8
FDZ22,1365.31446772,8
FDC44,49.5768079072,0
FDN31,4257.74254748,5
FDO03,3370.42996046,2
FDA01,1205.24302602,9
NCH42,3720.23485178,9
FDF46,2296.22692195,3
DRL35,850.414881605,8
FDW46,1225.78789756,9
FDB58,2346.27636674,8
FDD47,3046.21527902,3
NCO17,1604.54513977,7
FDJ26,3050.76627057,2
FDU37,1036.68555541,7
