Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Item_Type_Category,Years_of_Operation
0,DRF48,188.1898,1496.7184,14,0.05190652,5.73,2002,7,1,2,1,0,11
0,FDT34,106.7964,525.982,13,0.175060504,9.3,2009,3,2,1,2,1,4
1,NCB43,187.6898,3928.8858,9,0.099893424,20.2,2004,6,1,2,1,2,9
0,FDG44,55.7298,161.7894,6,0.178923163,6.13,1985,4,0,2,0,1,28
0,FDD35,119.244,2636.568,15,0.025892651,12.15,2004,6,1,2,1,1,9
0,FDC02,260.4278,3644.5892,3,0.068765205,21.35,1987,1,2,0,1,1,26
2,FDU51,175.5028,6729.9064,10,0.096906831,20.2,2009,3,2,1,2,1,4
1,NCC19,193.982,2316.984,9,0.096862255,6.57,2004,6,1,2,1,2,9
2,FDJ60,166.9184,3302.368,0,0.062528426,19.35,1997,8,0,2,1,1,16
1,NCI29,143.2154,2127.231,8,0.032621545,8.6,1997,8,0,2,1,2,16
1,NCF43,142.247,2862.94,9,0.05190268,8.51,1987,1,2,0,1,2,26
2,FDY08,141.5838,3231.1274,6,0.170246782,9.395,1985,5,2,1,3,1,28
0,FDD17,237.1906,237.6906,5,0.054610829,7.5,1998,0,2,2,0,1,15
0,FDK41,86.0224,1022.6688,5,0.127517605,14.3,2004,6,1,2,1,1,9
0,DRN59,45.506,466.06,7,0.064271703,15.0,2002,7,1,2,1,0,11
0,FDR60,75.7328,617.8624,0,0.13030659,14.3,1987,1,2,0,1,1,26
0,DRO47,112.486,113.186,7,0.187841082,10.195,1998,0,2,2,0,0,15
2,FDF26,154.9998,3075.996,3,0.046625941,6.825,2004,6,1,2,1,1,9
0,FDQ12,231.401,2067.309,0,0.035410748,12.65,1997,8,0,2,1,1,16
1,NCO29,164.0526,4769.1254,8,0.032250092,11.15,2004,6,1,2,1,2,9
0,DRF03,42.4138,243.6828,4,0.045378573,19.1,1999,9,0,1,1,0,14
0,FDU48,131.4284,263.6568,0,0.0926587,18.85,1998,0,2,2,0,1,15
0,DRE03,45.5718,945.436,4,0.024222321,19.6,2004,6,1,2,1,0,9
0,FDX55,217.3166,1306.2996,6,0.055518167,15.1,2007,2,1,2,1,1,6
0,FDP38,51.6008,1821.6288,3,0.031946638,10.1,1985,5,2,1,3,1,28
0,FDZ19,175.5712,1230.3984,6,0.093983518,6.425,2007,2,1,2,1,1,6
1,NCU54,209.627,1887.543,9,0.098822387,8.88,2002,7,1,2,1,2,11
0,FDY36,73.738,1318.284,0,0.009410528,12.3,1997,8,0,2,1,1,16
0,FDL16,46.406,186.424,5,0.169139066,12.85,2009,3,2,1,2,1,4
2,FDW31,197.9742,995.371,6,0.043122189,11.35,1987,1,2,0,1,1,26
0,DRK49,40.9138,1380.8692,14,0.035769657,14.15,1985,5,2,1,3,0,28
2,FDC08,228.372,905.488,6,0.10361083,19.0,1999,9,0,1,1,1,14
2,FDO56,115.5808,1874.8928,6,0.044974051,10.195,2004,6,1,2,1,1,9
1,NCV53,238.088,6231.888,8,0.018920019,8.27,2007,2,1,2,1,2,6
2,FDA35,124.1072,1837.608,0,0.054142088,14.85,2007,2,1,2,1,1,6
0,FDL40,98.241,289.623,5,0.012593868875,17.7,1985,4,0,2,0,1,28
0,FDJ04,117.2124,2133.2232,5,0.124645538,18.0,1999,9,0,1,1,1,14
0,FDA31,172.108,2250.404,6,0.110459828,7.1,2009,3,2,1,2,1,4
0,FDX24,94.0462,1480.7392,0,0.013957308,8.355,2002,7,1,2,1,1,11
2,FDQ59,84.6908,503.3448,1,0.056386541,9.8,1997,8,0,2,1,1,16
2,FDF45,60.0904,1113.2176,6,0.012273747,18.2,2007,2,1,2,1,1,6
2,FDH05,229.7984,6024.1584,5,0.090473389,14.35,1985,5,2,1,3,1,28
1,NCZ54,161.9552,4711.2008,9,0.083359391,14.65,1997,8,0,2,1,2,16
0,FDW01,154.4682,152.4682,3,0.112161697,14.5,1985,4,0,2,0,1,28
2,FDX36,224.0404,5851.0504,0,0.128805815,9.695,2009,3,2,1,2,1,4
1,NCO55,106.6938,2251.0698,11,0.090596378,12.8,1985,5,2,1,3,2,28
2,FDL13,233.83,2796.36,2,0.056637129,13.85,2007,2,1,2,1,1,6
2,FDV16,35.7558,611.2044,5,0.083059634,7.75,1999,9,0,1,1,1,14
2,FDN04,178.5344,3390.2536,5,0.014115626,11.8,2002,7,1,2,1,1,11
1,NCH06,247.146,492.692,9,0.076866235,12.3,2009,3,2,1,2,2,4
2,FDA40,88.9856,1669.8264,5,0.099188598,16.0,1987,1,2,0,1,1,26
1,NCS05,131.3942,927.4594,8,0.021010687,11.5,1999,9,0,1,1,2,14
2,FDM15,151.8366,6196.6006,10,0.057143515,11.8,1985,5,2,1,3,1,28
0,FDK04,56.3588,744.3644,5,0.052607932,7.36,2007,2,1,2,1,1,6
2,FDI58,91.212,466.06,13,0.070645636,7.64,1987,1,2,0,1,1,26
0,FDB33,158.1262,4137.2812,6,0.014568036,17.75,1987,1,2,0,1,1,26
0,FDJ45,34.8216,207.7296,12,0.073524776,17.75,1999,9,0,1,1,1,14
1,NCO05,100.5384,2463.46,8,0.046559448,7.27,1997,8,0,2,1,2,16
1,NCE31,33.2216,138.4864,9,0.309390255,7.67,1998,0,2,2,0,2,15
2,FDQ49,157.663,1095.241,2,0.039247736,20.2,1997,8,0,2,1,1,16
0,FDL34,143.1496,2258.3936,13,0.040945898,16.0,1997,8,0,2,1,1,16
0,FDV07,111.1228,663.1368,6,0.031331581,9.5,1999,9,0,1,1,1,14
0,FDX19,233.8958,2103.2622,6,0.096929994,19.1,2002,7,1,2,1,1,11
2,FDO48,219.8456,4863.0032,0,0.026840766,15.0,1997,8,0,2,1,1,16
0,FDK40,262.691,6048.793,5,0.0218752467143,7.035,1987,1,2,0,1,1,26
0,FDY19,117.2466,2239.0854,6,0.041429246,19.75,1999,9,0,1,1,1,14
2,FDS16,145.276,5273.136,5,0.066293146,15.15,1985,5,2,1,3,1,28
2,FDS02,196.4794,5852.382,4,0.161685386286,10.195,1985,5,2,1,3,1,28
2,FDM51,102.5674,1629.8784,10,0.025978802,11.8,2002,7,1,2,1,1,11
2,FDW02,126.2704,250.3408,4,0.066006824,4.805,1985,4,0,2,0,1,28
2,FDS31,178.5318,180.4318,6,0.0442295835714,13.1,1985,4,0,2,0,1,28
0,DRF03,40.3138,527.9794,4,0.045492697,19.1,2009,3,2,1,2,0,4
2,FDT55,156.7946,2840.3028,6,0.043618827,13.6,1987,1,2,0,1,1,26
2,FDW21,99.5358,1407.5012,13,0.005963881,5.34,1997,8,0,2,1,1,16
0,FDP07,197.111,589.233,6,0.08982696,18.2,1987,1,2,0,1,1,26
1,NCZ17,38.6506,796.9626,8,0.079431643,12.15,1997,8,0,2,1,2,16
1,NCV41,109.8228,1657.842,8,0.017135155,14.35,2007,2,1,2,1,2,6
0,FDP60,99.2016,1518.024,0,0.056005781,17.35,1999,9,0,1,1,1,14
2,FDG58,156.8972,467.3916,13,0.145253944,10.695,1998,0,2,2,0,1,15
2,FDI60,62.351,885.514,0,0.0383808,7.22,1999,9,0,1,1,1,14
0,FDI20,209.2586,3165.879,6,0.03856376,19.1,1997,8,0,2,1,1,16
2,DRC13,124.673,1847.595,14,0.032625074,8.26,2007,2,1,2,1,0,6
2,DRA24,163.2868,491.3604,14,0.069909188,19.35,1985,4,0,2,0,0,28
2,FDW52,164.2526,1808.9786,5,0.037491314,14.0,1987,1,2,0,1,1,26
2,FDN38,251.8408,4506.1344,3,0.09234651,6.615,2009,3,2,1,2,1,4
0,DRI49,82.9276,1705.7796,14,0.183879453,14.15,2002,7,1,2,1,0,11
2,FDW26,221.1772,3113.2808,4,0.107274301,11.8,2002,7,1,2,1,1,11
2,FDA28,125.7362,3020.0688,5,0.047570401,16.1,1985,5,2,1,3,1,28
0,FDZ52,112.6886,1779.0176,5,0.100640587,19.2,2007,2,1,2,1,1,6
0,FDU39,58.1562,1185.124,10,0.036111038,18.85,2002,7,1,2,1,1,11
2,FDR25,265.1884,6359.7216,3,0.140090284,17.0,2009,3,2,1,2,1,4
0,FDM44,102.899,2167.179,6,0.031225303,12.5,2007,2,1,2,1,1,6
0,FDA50,98.141,1737.738,4,0.086752988,16.25,1985,5,2,1,3,1,28
2,FDJ38,189.753,2846.295,3,0.040369315,8.6,2009,3,2,1,2,1,4
0,DRM47,192.9846,6114.7072,7,0.043777415,9.3,2004,6,1,2,1,0,9
1,NCO05,98.4384,1576.6144,8,0.046631836,7.27,1999,9,0,1,1,2,14
2,FDU21,34.9558,373.5138,13,0.076839735,11.8,1999,9,0,1,1,1,14
0,FDF32,198.5426,1384.1982,6,0.074667013,16.35,1997,8,0,2,1,1,16
2,FDM27,156.3946,473.3838,10,0.277459381,12.35,1985,4,0,2,0,1,28
0,FDL33,194.4452,4697.8848,13,0.099478451,7.235,1985,5,2,1,3,1,28
0,FDO60,43.7086,892.172,0,0.034369528,20.0,1997,8,0,2,1,1,16
1,NCJ30,169.379,2376.906,9,0.0934797593333,5.82,1987,1,2,0,1,2,26
1,NCI42,208.3954,2709.1402,9,0.01035692,18.75,1987,1,2,0,1,2,26
2,FDU37,77.896,1997.4,3,0.104488444,9.5,2004,6,1,2,1,1,9
0,FDV08,43.5454,755.0172,6,0.028456456,7.35,1985,5,2,1,3,1,28
1,NCA29,171.6106,2566.659,9,0.027271252,10.5,2004,6,1,2,1,2,9
0,FDD16,72.9696,596.5568,5,0.036346224,20.5,2004,6,1,2,1,1,9
2,FDB35,92.5804,2297.01,15,0.064984487,12.3,2007,2,1,2,1,1,6
2,FDS31,180.3318,2886.9088,6,0.044372393,13.1,2009,3,2,1,2,1,4
1,NCA53,47.2034,340.2238,8,0.009934335,11.395,2007,2,1,2,1,2,6
1,NCD19,56.4614,828.921,9,0.013253936,8.93,2007,2,1,2,1,2,6
0,FDP07,195.111,3731.809,6,0.089884775,18.2,2004,6,1,2,1,1,9
0,FDA44,55.993,905.488,6,0.053178425,19.7,1987,1,2,0,1,1,26
0,FDI14,140.0496,1411.496,3,0.089660816,14.1,2004,6,1,2,1,1,9
1,NCE31,35.4216,173.108,9,0.185889129,7.67,2007,2,1,2,1,2,6
2,FDJ14,78.896,399.48,3,0.0501170975,10.3,1985,4,0,2,0,1,28
2,FDY44,195.111,982.055,6,0.024503972,14.15,2009,3,2,1,2,1,4
2,FDZ26,239.6222,2390.222,4,0.143990173,11.6,2004,6,1,2,1,1,9
0,FDG26,257.633,5382.993,3,0.042891098,18.85,2007,2,1,2,1,1,6
2,FDN34,169.2132,2536.698,13,0.046023105,15.6,2007,2,1,2,1,1,6
0,DRG11,109.0596,1941.4728,7,0.084179812,6.385,2009,3,2,1,2,0,4
2,FDH20,97.141,1448.115,6,0.025050746,16.1,2009,3,2,1,2,1,4
0,FDX09,178.137,1058.622,13,0.065515067,9.0,2009,3,2,1,2,1,4
2,FDS09,51.3008,759.012,13,0.080695806,8.895,1985,5,2,1,3,1,28
1,NCJ43,174.0396,2093.2752,9,0.027222517,6.635,2007,2,1,2,1,2,6
1,NCR05,199.6084,7142.7024,8,0.054366282,10.1,1985,5,2,1,3,2,28
0,DRE49,151.1024,2428.8384,14,0.021232318,20.75,1987,1,2,0,1,0,26
2,FDZ59,166.15,3828.35,0,0.104183308,6.63,1999,9,0,1,1,1,14
1,NCH43,217.4192,431.4384,9,0.070856383,8.42,2009,3,2,1,2,2,4
2,FDP03,125.6388,1733.7432,10,0.061272194,5.15,1999,9,0,1,1,1,14
2,DRC01,48.4692,1034.6532,14,0.019107027,5.92,1985,5,2,1,3,0,28
0,FDX28,100.7042,3174.5344,5,0.125397924857,6.325,1985,5,2,1,3,1,28
0,FDI19,243.1512,4604.6728,10,0.052329172,15.1,2004,6,1,2,1,1,9
2,FDW15,149.7734,2820.9946,10,0.055103174,15.35,2004,6,1,2,1,1,9
1,NCX18,194.911,196.411,9,0.015397129,14.15,1985,4,0,2,0,2,28
0,FDF20,196.5768,5715.2272,6,0.033271818,12.85,1999,9,0,1,1,1,14
0,FDN57,141.2154,3119.9388,13,0.053971566,18.25,1985,5,2,1,3,1,28
1,NCM06,156.4656,2471.4496,9,0.075713578,7.475,2004,6,1,2,1,2,9
1,NCV53,238.188,3835.008,8,0.01889024,8.27,2009,3,2,1,2,2,4
2,FDO20,254.0382,1261.691,6,0.152364317,12.85,1999,9,0,1,1,1,14
2,FDV44,191.3188,2285.0256,6,0.039811272,8.365,1987,1,2,0,1,1,26
0,FDJ56,101.77,798.96,6,0.183774965,8.985,2002,7,1,2,1,1,11
1,NCB18,87.0514,2125.2336,9,0.041283361,19.6,2004,6,1,2,1,2,9
0,FDZ20,253.7356,508.6712,6,0.057422821,16.1,1998,0,2,2,0,1,15
1,NCR50,151.634,1990.742,9,0.011820087,20.2,1997,8,0,2,1,2,16
2,FDL24,170.9422,3103.9596,0,0.024891881,10.3,2004,6,1,2,1,1,9
0,FDU38,191.4504,575.2512,4,0.138171603,10.8,1998,0,2,2,0,1,15
2,DRB48,40.9822,157.1288,14,0.041599644,16.75,1998,0,2,2,0,0,15
2,FDS27,194.711,196.411,10,0.0218126,10.195,1985,4,0,2,0,1,28
0,FDR43,38.419,805.618,6,0.161740582,18.2,1999,9,0,1,1,1,14
2,FDI12,86.8856,2548.6824,0,0.100966837,9.395,2007,2,1,2,1,1,6
0,FDU08,99.7042,3868.9638,6,0.027183141,10.3,1985,5,2,1,3,1,28
2,FDT56,58.0246,2143.2102,6,0.115032648,16.0,1985,5,2,1,3,1,28
0,DRD15,233.1642,697.0926,4,0.099442329,10.6,1985,4,0,2,0,0,28
2,FDK26,185.224,2423.512,3,0.032308482,5.46,2009,3,2,1,2,1,4
0,DRJ13,159.2578,2406.867,14,0.063246037,12.65,2007,2,1,2,1,0,6
2,FDP44,101.3332,1537.998,6,0.079713576,16.5,1997,8,0,2,1,1,16
0,FDV40,73.6038,739.038,5,0.014679558,17.35,1987,1,2,0,1,1,26
2,FDN28,101.399,2063.98,5,0.030247903,5.88,1997,8,0,2,1,1,16
0,FDY13,74.767,1454.773,3,0.030297819,12.1,2007,2,1,2,1,1,6
1,NCM17,42.7086,356.8688,8,0.07113587,7.93,1997,8,0,2,1,2,16
0,DRE48,196.8768,3350.3056,14,0.017322454,8.43,2004,6,1,2,1,0,9
0,FDA57,39.548,1358.232,13,0.039451625,18.85,1985,5,2,1,3,1,28
1,NCX18,197.111,3731.809,9,0.010366523375,14.15,1999,9,0,1,1,2,14
0,DRK13,197.0084,3372.9428,14,0.114609875,11.8,1985,5,2,1,3,0,28
2,FDL57,257.7304,774.9912,13,0.117442838,15.1,1985,4,0,2,0,1,28
2,FDR27,131.3942,397.4826,10,0.160852421,15.1,1998,0,2,2,0,1,15
0,FDB52,257.2672,3068.0064,4,0.03048292,17.75,1999,9,0,1,1,1,14
0,FDQ10,171.6422,3276.4018,13,0.033314389,12.85,2009,3,2,1,2,1,4
2,FDY60,143.9128,143.8128,0,0.044139551,10.5,1998,0,2,2,0,1,15
0,FDH33,44.1428,1362.2268,13,0.13333744325,12.85,1985,5,2,1,3,1,28
2,FDG56,60.5536,2143.876,6,0.071106549,13.3,1985,5,2,1,3,1,28
0,FDS07,112.2518,1366.2216,6,0.099674817,12.35,1987,1,2,0,1,1,26
2,FDZ13,51.335,1198.44,3,0.153806271,7.84,2002,7,1,2,1,1,11
2,FDO31,78.396,1757.712,6,0.028958563,6.76,1987,1,2,0,1,1,26
0,DRD49,236.8564,4767.128,14,0.168780385,9.895,2007,2,1,2,1,0,6
2,FDW12,146.6444,870.8664,0,0.035627489,8.315,1999,9,0,1,1,1,14
0,FDP57,103.699,1031.99,13,0.052657753,17.5,2009,3,2,1,2,1,4
2,FDO21,223.0404,2025.3636,13,0.009754896,11.6,1987,1,2,0,1,1,26
1,NCY18,173.2054,4902.9512,9,0.031151633,7.285,1997,8,0,2,1,2,16
1,NCR30,75.0696,149.1392,9,0.118827682,20.6,1998,0,2,2,0,2,15
0,FDZ20,255.7356,2543.356,6,0.034501016,16.1,2007,2,1,2,1,1,6
1,NCK17,40.948,479.376,8,0.038109194,11.0,2007,2,1,2,1,2,6
0,FDX26,180.6292,3101.2964,4,0.087791917,17.7,2004,6,1,2,1,1,9
2,FDR24,90.883,1707.777,0,0.062839798,17.35,2004,6,1,2,1,1,9
0,FDQ22,40.9822,864.2084,13,0.029595637,16.75,1985,5,2,1,3,1,28
0,FDP07,194.711,4910.275,6,0.090267996,18.2,2009,3,2,1,2,1,4
2,FDV04,155.2288,1257.0304,5,0.150248468,7.825,1999,9,0,1,1,1,14
2,FDL48,48.5034,243.017,0,0.082394321,19.35,1999,9,0,1,1,1,14
0,FDE16,210.3954,5001.4896,5,0.026451028,8.895,2009,3,2,1,2,1,4
1,NCK42,217.4192,4314.384,9,0.01319424,7.475,2007,2,1,2,1,2,6
0,FDJ53,121.3098,843.5686,5,0.071257912,10.5,1997,8,0,2,1,1,16
0,FDH58,115.9834,2073.3012,13,0.036908933,12.3,1987,1,2,0,1,1,26
0,FDD46,155.0998,1230.3984,13,0.141475625,6.035,1999,9,0,1,1,1,14
0,FDW58,107.1622,1693.7952,13,0.007551665,20.75,2004,6,1,2,1,1,9
1,NCL07,41.048,639.168,11,0.031338558,13.85,1997,8,0,2,1,2,16
2,FDU12,263.9568,4745.8224,0,0.075904695,15.5,2002,7,1,2,1,1,11
2,FDO52,171.0106,3079.9908,5,0.07760107,11.6,2007,2,1,2,1,1,6
2,FDT16,258.7278,5466.8838,5,0.048426708,9.895,1985,5,2,1,3,1,28
2,FDG12,121.1098,2651.2156,0,0.00636189,6.635,2007,2,1,2,1,1,6
2,FDX22,208.9928,2103.928,13,0.023021406,6.785,2002,7,1,2,1,1,11
0,DRG37,156.4972,1090.5804,14,0.019378432,16.2,1997,8,0,2,1,0,16
0,FDI26,176.4344,2141.2128,3,0.035084073,5.94,2007,2,1,2,1,1,6
0,FDK34,236.3564,2145.2076,13,0.038604817,13.35,2002,7,1,2,1,1,11
0,FDO25,208.527,419.454,3,0.21332355,6.3,1998,0,2,2,0,1,15
0,FDV47,84.4566,591.8962,1,0.054514169,17.1,2007,2,1,2,1,1,6
0,FDU13,146.5418,2501.4106,3,0.187850233,8.355,1999,9,0,1,1,1,14
0,FDN57,142.0154,850.8924,13,0.054455125,18.25,2009,3,2,1,2,1,4
0,DRG01,74.767,2679.845,14,0.044660955,14.8,1985,5,2,1,3,0,28
2,FDU57,149.8708,3611.2992,13,0.089120516,8.27,1985,5,2,1,3,1,28
2,FDF24,81.9934,3439.5228,0,0.02524761,15.5,1985,5,2,1,3,1,28
0,FDP39,51.0324,727.0536,10,0.069707771,12.65,2009,3,2,1,2,1,4
0,DRJ39,219.5482,5695.2532,4,0.036150153,20.25,1985,5,2,1,3,0,28
0,FDN02,208.2638,4762.4674,3,0.074245348,16.5,2007,2,1,2,1,1,6
2,FDS24,87.2514,265.6542,0,0.062321222,20.85,1999,9,0,1,1,1,14
2,FDW51,213.756,852.224,10,0.158441218,6.155,1998,0,2,2,0,1,15
1,NCR29,57.393,735.709,8,0.054630544,7.565,2004,6,1,2,1,2,9
0,FDE29,61.4878,1151.1682,5,0.143419394,8.905,2002,7,1,2,1,1,11
1,NCX54,105.8622,2223.1062,9,0.048059871,9.195,1997,8,0,2,1,2,16
0,FDF02,101.299,1857.582,3,0.103894671,16.2,2009,3,2,1,2,1,4
1,NCR53,223.8404,675.1212,8,0.253947823,12.15,1985,4,0,2,0,2,28
2,FDV01,155.1314,155.1314,3,0.148737487,19.2,1985,4,0,2,0,1,28
2,FDX46,59.1562,1185.124,13,0.058207114,12.3,1999,9,0,1,1,1,14
0,DRD25,111.986,1697.79,14,0.078957122,6.135,2004,6,1,2,1,0,9
2,FDX57,95.2068,2721.7904,13,0.051296105375,17.25,1987,1,2,0,1,1,26
2,FDA04,257.2962,4920.9278,5,0.066729996,11.3,1997,8,0,2,1,1,16
2,FDB04,88.6856,351.5424,4,0.1107011,11.35,1985,4,0,2,0,1,28
1,NCR41,96.6094,856.8846,8,0.018052019,17.85,1999,9,0,1,1,2,14
0,FDE24,142.0812,284.9624,0,0.15643727,14.85,1998,0,2,2,0,1,15
1,NCM41,95.212,838.908,8,0.035728302,16.5,2002,7,1,2,1,2,11
0,DRG13,162.5526,5920.2936,14,0.03717912,17.25,2004,6,1,2,1,0,9
2,FDV34,73.0038,147.8076,13,0.019123874,10.695,1998,0,2,2,0,1,15
0,FDK24,46.6744,135.8232,0,0.177354373,9.195,1985,4,0,2,0,1,28
2,FDX46,57.5562,651.8182,13,0.058116758,12.3,1997,8,0,2,1,1,16
1,NCB31,264.791,2103.928,9,0.118915034,6.235,2002,7,1,2,1,2,11
2,FDR55,187.9872,2458.1336,6,0.131973625,12.15,1987,1,2,0,1,1,26
2,FDY28,211.8218,6411.654,5,0.168593729,7.47,2002,7,1,2,1,1,11
2,FDM16,74.7354,1655.1788,5,0.033555399,8.155,1997,8,0,2,1,1,16
2,FDJ33,121.973,2956.152,13,0.088681966,8.895,2009,3,2,1,2,1,4
0,FDF33,107.6596,1833.6132,12,0.021623214,7.97,2009,3,2,1,2,1,4
0,DRH36,74.0696,894.8352,14,0.033373748,16.2,2004,6,1,2,1,0,9
1,NCS53,160.3604,2852.2872,8,0.089917769,14.5,1999,9,0,1,1,2,14
1,NCN53,36.3874,105.8622,8,0.053148497,5.175,1985,4,0,2,0,2,28
0,FDC38,131.7942,1987.413,3,0.122470805,15.7,2004,6,1,2,1,1,9
0,FDD36,119.9124,118.5124,0,0.035607579,13.3,1998,0,2,2,0,1,15
0,FDF22,212.6218,2137.218,13,0.056819936,6.865,2004,6,1,2,1,1,9
0,FDB16,86.0198,1569.9564,4,0.044925784,8.21,1997,8,0,2,1,1,16
0,FDR26,177.6028,531.3084,4,0.071699984,20.7,1998,0,2,2,0,1,15
2,FDO52,169.3106,2224.4378,5,0.077321087,11.6,2002,7,1,2,1,1,11
0,FDF16,149.0076,295.6152,5,0.150806666,7.3,1985,4,0,2,0,1,28
2,FDR52,191.7846,382.1692,5,0.127283051,12.65,1998,0,2,2,0,1,15
2,FDW38,54.8298,1348.245,4,0.138008431,5.325,1985,5,2,1,3,1,28
2,FDK03,256.1356,4578.0408,4,0.074035365,12.6,1999,9,0,1,1,1,14
0,FDQ33,148.8708,3761.77,13,0.091723066,13.35,2007,2,1,2,1,1,6
0,DRF23,174.4396,2616.594,7,0.122901056,4.61,2002,7,1,2,1,0,11
0,FDI15,263.7884,3709.8376,4,0.163820710667,13.8,1999,9,0,1,1,1,14
1,NCL41,34.3216,34.6216,8,0.073077197,12.35,1985,4,0,2,0,2,28
2,FDW40,140.7812,142.4812,5,0.175991929,14.0,1998,0,2,2,0,1,15
0,FDZ12,144.847,572.588,0,0.172365428,9.17,1998,0,2,2,0,1,15
2,FDK60,98.9068,1749.7224,0,0.094246644,16.5,2009,3,2,1,2,1,4
0,FDX25,180.9292,2736.438,3,0.10203648,16.7,2004,6,1,2,1,1,9
1,NCM30,39.2796,701.7532,9,0.066969525,19.1,1985,5,2,1,3,2,28
0,FDK14,82.5934,1310.2944,3,0.041071581,6.98,1987,1,2,0,1,1,26
1,NCP18,149.3708,1203.7664,9,0.028656248,12.15,2002,7,1,2,1,2,11
2,FDH26,140.1496,1552.6456,3,0.034693175,19.25,2004,6,1,2,1,1,9
0,DRK23,251.904,4301.068,7,0.071628097,8.395,1985,5,2,1,3,0,28
0,FDB60,194.6136,3110.6176,0,0.028516696,9.3,2004,6,1,2,1,1,9
1,NCN17,101.4358,1608.5728,8,0.054939029,11.0,1997,8,0,2,1,2,16
2,FDE10,131.4626,1705.1138,13,0.090130537,6.67,2002,7,1,2,1,1,11
0,FDR58,92.9462,1018.0082,13,0.045469958625,6.675,2009,3,2,1,2,1,4
0,FDA33,147.0076,3103.9596,13,0.033893487,6.48,2004,6,1,2,1,1,9
0,FDN24,53.3956,982.7208,0,0.113908117,14.1,2007,2,1,2,1,1,6
0,DRI13,216.7508,1736.4064,14,0.020326962,15.35,1997,8,0,2,1,0,16
0,FDX21,108.2912,2293.0152,13,0.08509812,7.05,1999,9,0,1,1,1,14
2,FDQ40,176.9712,3691.1952,5,0.035997543,11.1,1987,1,2,0,1,1,26
0,FDX23,96.4436,378.1744,0,0.029686148,6.445,2004,6,1,2,1,1,9
0,FDD17,235.9906,6893.0274,5,0.032626952,7.5,1997,8,0,2,1,1,16
0,DRH03,91.612,279.636,4,0.035057688,17.25,2004,6,1,2,1,0,9
0,FDG60,233.3616,6093.4016,0,0.060699725,20.35,1997,8,0,2,1,1,16
0,FDB32,93.5778,187.7556,6,0.041063069,20.6,1985,4,0,2,0,1,28
0,DRE12,111.986,792.302,14,0.070767174,4.59,2004,6,1,2,1,0,9
2,FDR12,172.9764,2233.0932,0,0.031598706,12.6,2002,7,1,2,1,1,11
0,DRH11,55.3614,497.3526,7,0.075495088,5.98,1987,1,2,0,1,0,26
2,FDY28,214.4218,4274.436,5,0.15277077,7.47,2009,3,2,1,2,1,4
0,FDR26,177.8028,1239.7196,4,0.04307908,20.7,2007,2,1,2,1,1,6
0,FDL27,65.6826,774.9912,10,0.010652508,6.17,2002,7,1,2,1,1,11
2,FDJ15,182.4608,7534.1928,4,0.023318068,11.35,2004,6,1,2,1,1,9
2,FDU49,86.054,2336.958,3,0.030819397,19.5,2009,3,2,1,2,1,4
0,DRF51,36.6506,607.2096,4,0.165838224,15.75,1997,8,0,2,1,0,16
0,FDN12,111.5544,223.7088,0,0.13575135,15.6,1998,0,2,2,0,1,15
0,DRK23,254.804,7843.124,7,0.07191675,8.395,1987,1,2,0,1,0,26
0,FDL10,99.5042,1686.4714,13,0.039653081,8.395,2009,3,2,1,2,1,4
2,FDX07,184.595,3844.995,6,0.022929863,19.2,2009,3,2,1,2,1,4
0,FDO37,232.3326,2541.3586,2,0.021358889,8.06,1987,1,2,0,1,1,26
1,NCA41,190.8162,2886.243,8,0.032652796,16.75,2002,7,1,2,1,2,11
1,NCQ06,254.1014,3315.0182,9,0.0420611,13.0,2007,2,1,2,1,2,6
0,FDJ48,245.2118,5681.2714,0,0.061226245375,11.3,2002,7,1,2,1,1,11
0,DRD24,141.7154,2694.4926,14,0.030645958,13.85,1985,5,2,1,3,0,28
0,FDW10,175.037,529.311,13,0.118297605,21.2,1998,0,2,2,0,1,15
2,FDU51,175.8028,3896.2616,10,0.096709408,20.2,2002,7,1,2,1,1,11
1,NCC31,157.5972,3427.5384,9,0.019901356,8.02,1999,9,0,1,1,2,14
2,FDY02,263.991,9467.676,4,0.087221497,8.945,1985,5,2,1,3,1,28
0,FDU34,126.2046,1618.5598,13,0.07518071,18.25,2004,6,1,2,1,1,9
0,FDX21,108.7912,109.1912,13,0.1422157,7.05,1998,0,2,2,0,1,15
1,NCH29,99.7726,978.726,8,0.034543718,5.51,2002,7,1,2,1,2,11
0,DRL35,42.577,952.094,7,0.030751366,15.7,1999,9,0,1,1,0,14
0,DRN37,166.1158,501.3474,14,0.096842096,9.6,2007,2,1,2,1,0,6
1,NCN53,33.6874,70.5748,8,0.050808821,5.175,1998,0,2,2,0,2,15
0,FDL45,125.7704,250.3408,13,0.063081713,15.6,1998,0,2,2,0,1,15
2,FDA37,122.6046,2365.5874,3,0.055451725,7.81,2009,3,2,1,2,1,4
2,FDK20,120.5072,2695.1584,6,0.046089524,12.6,1985,5,2,1,3,1,28
0,FDA49,86.4198,87.2198,3,0.108665723,19.7,1998,0,2,2,0,1,15
0,FDG59,39.6164,1004.0264,15,0.043322254,15.85,2002,7,1,2,1,1,11
