Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDX24,1.96078209424,0
FDA25,1835.89752587,9
FDH21,3064.8561025,3
FDB47,1685.75916229,0
FDT34,327.065159702,4
FDS39,739.100058306,0
NCU05,1265.91817288,8
FDE02,1560.11081104,9
FDL25,1132.28706179,6
FDC50,1536.91509827,9
FDZ32,1944.39107415,9
FDV14,1139.50406035,7
FDR07,1236.0135627,7
FDB26,1113.51230952,9
NCR50,2195.10263226,7
FDP01,2993.79213945,3
FDH57,1835.7584963,7
FDM60,2155.71849655,5
FDA45,2318.32195768,2
FDU55,3839.3225824,2
FDH40,1082.40496776,6
FDG40,-408.376982676,4
FDT12,3762.97173223,9
DRL59,686.797791737,7
FDT47,2213.26711193,3
FDI60,880.304549907,2
DRF51,1908.47215212,5
NCK31,1019.06495134,9
FDB08,2308.41741982,7
FDM44,1398.27161072,6
FDD46,2790.63596865,3
FDR27,989.183728333,4
FDV56,314.39717017,0
FDM02,1571.25739253,9
FDU45,2391.56019493,3
FDZ10,1735.43622264,2
NCK31,-701.289248893,0
FDR27,1842.1981247,6
FDF33,1450.91266189,1
FDJ36,1623.17994969,8
FDP33,4102.69441206,9
FDG17,3967.69269724,8
FDG47,5533.17523515,5
NCW29,2090.02389403,8
DRH59,934.87080594,2
FDR32,3356.25189123,2
FDP48,2686.46660331,6
FDG17,3674.13384208,6
DRJ59,497.753088593,2
FDY48,3131.73504156,5
FDB02,2891.62653884,8
FDN10,884.575000796,4
NCD55,459.581072304,6
FDX34,1581.36250496,1
FDZ38,2507.22294219,7
DRF37,4263.32095022,9
DRL47,1048.71772735,4
FDL27,841.25614815,6
NCP53,3479.28687733,6
FDT03,2013.98345701,4
FDJ28,2817.33479536,6
FDF40,4528.01118553,3
FDA32,3187.78278136,6
NCP02,693.202151775,2
FDZ31,2742.22873246,7
NCQ29,3706.30195071,1
FDP57,88.1446665368,0
FDL32,3166.12192917,5
DRB01,2731.68847287,6
FDJ40,1833.08843658,8
FDO24,2851.87153105,3
FDO11,4523.52715846,3
FDA56,1724.23482724,6
FDF02,1329.47498488,7
FDA10,1467.03205032,1
NCI55,1725.33758745,2
FDZ40,-667.789239325,0
FDV08,898.836340259,9
FDN48,1110.01629537,1
FDU57,2108.38123635,2
DRF49,1501.74909995,1
FDS02,2718.57730006,6
FDS43,2992.44733789,8
FDT16,3816.86865791,1
FDX19,5034.16323704,5
FDK15,1526.39431158,8
DRA12,2448.48498648,9
FDY35,600.956899952,2
NCU42,2397.70972286,1
FDD26,2624.05889849,1
FDR11,2983.38403952,3
NCP53,3516.17475156,7
FDP34,2069.29728145,7
NCV41,831.542865092,4
FDN20,3205.84684515,3
FDZ16,3409.39758501,3
FDZ28,2232.76694832,9
NCL55,3632.01270993,1
NCJ17,1218.26708561,8
FDT37,4072.56604968,8
FDV51,2844.24934405,9
FDZ28,1833.81461032,6
FDN27,1563.61870572,1
FDS14,1517.38114924,4
FDZ58,1669.24815889,7
FDD46,2337.61336272,8
FDJ03,553.900904332,6
FDU03,1209.52205508,0
FDA33,3806.24132134,5
NCW53,2772.10216864,6
NCC55,325.074065773,2
FDP52,2613.38809538,4
FDE39,2115.6954451,9
FDB44,3118.37747678,6
FDG59,296.837890798,1
FDI05,809.893171858,1
FDF59,1729.40749036,7
FDM39,1850.33118705,4
FDB14,1108.07674594,1
NCS05,1206.73273517,4
DRJ35,786.577657769,7
FDO31,397.453542099,4
FDA31,2681.24586962,8
FDX40,729.654387161,9
FDW56,2737.15540637,7
FDH09,1351.40357392,3
FDA52,1619.08365348,4
FDF20,2174.58343382,4
FDE40,997.133683651,8
NCU17,1551.53124413,8
NCP14,1326.86133509,6
FDN25,2388.52467389,5
FDU39,1145.79593544,9
NCM05,3887.13075538,2
FDU07,2102.4196774,2
FDF28,2246.14494108,9
FDR57,2772.22963933,9
FDJ33,1625.08410829,1
DRH23,486.996448188,6
FDQ52,3837.29704274,8
DRK13,2777.57065383,6
FDP09,3382.93534852,8
FDR08,3186.46770516,5
FDV50,1568.95930455,7
FDT13,3221.25580238,9
FDJ27,2968.61944158,5
FDH21,2539.43084428,8
FDW14,2915.96435651,5
FDL52,887.425508317,9
FDW28,2785.30551796,2
FDL40,1785.29083214,9
FDE24,2218.33701571,8
FDX35,3775.28764824,9
FDP46,1111.03020813,2
FDX56,3001.41830007,7
FDQ45,3204.99584487,9
FDK50,4024.20735129,5
FDY26,3148.53939526,7
FDQ09,1547.32113737,2
FDN39,2844.5054254,9
FDP13,342.707129443,2
FDR51,1906.06554466,1
FDZ49,1712.12486561,0
FDL28,4187.81258682,3
FDZ10,1733.71963095,6
FDK38,2033.11974712,1
DRL49,3716.33624767,5
FDR15,2186.64392658,1
FDQ24,3671.76017872,6
FDD56,2437.80791098,1
NCR42,573.148954213,8
FDH52,828.682519775,7
FDH57,1119.40301877,4
FDR15,1005.41281151,0
FDJ34,1703.71225172,6
FDW37,1100.62340604,6
FDQ23,2200.7167978,3
FDP34,2036.91564386,1
FDE04,4390.49501367,5
FDC48,1102.36135443,7
FDA47,1442.1161124,4
FDI35,3373.56795804,3
NCV05,2175.53231461,1
FDR28,2391.24602372,7
FDH31,1413.66642142,2
FDP59,698.931726114,4
FDS19,1787.76748576,3
FDM60,480.244322243,7
FDJ44,3227.24031424,3
DRH51,1095.85370112,2
DRC25,1151.82419687,2
DRE25,1163.06482492,1
NCX05,1907.61327312,9
FDR11,2162.83798804,2
DRP47,3570.08517991,7
DRC49,1266.26469708,4
FDQ47,1910.5241574,5
FDL20,1327.70020439,1
FDM34,1761.50609507,6
NCN55,3418.21746442,1
FDD41,1404.18436919,6
FDE52,1702.56464808,9
NCT18,1791.65518613,4
FDJ32,1486.97668896,3
FDE16,3387.69918328,8
FDZ09,2215.69721066,7
DRZ11,1972.6028969,8
FDK41,1431.60570128,9
FDE56,1034.77530652,9
FDH34,2645.67239598,1
DRI49,791.601065371,1
DRI59,3624.27960613,8
DRC36,3002.78253962,9
FDS15,660.965838144,4
FDI07,3695.55402732,3
FDZ15,2468.11162738,3
NCX41,4797.57132484,5
NCO29,1671.20962577,4
FDF57,2382.73628289,1
FDI33,1220.33325258,6
DRJ47,2931.08934868,9
FDB34,1441.45866556,8
FDY22,3565.27875482,5
DRL11,2294.54863237,2
FDY46,2712.14093062,6
FDG17,3590.90342725,1
FDE52,2037.02492519,3
DRP47,5277.75592033,5
FDO01,592.147017436,0
FDL09,2623.0444568,8
FDR57,2269.69912403,1
DRD37,614.196766714,6
FDQ36,1962.65856215,5
FDL33,3187.76866799,9
FDL48,553.906161239,7
FDL28,3841.19882833,9
NCN29,850.803642133,8
FDO13,2357.86858208,6
FDB38,2385.67306718,7
FDI36,2879.78113552,6
FDI58,1216.47574536,6
FDH22,2431.82369833,3
FDQ27,1418.88610716,1
FDT33,2728.97981754,8
FDC56,1520.65872117,7
FDF14,2527.51849295,8
FDQ39,2723.98897344,2
NCM43,2380.81549448,2
FDS46,1694.25492519,6
FDI22,3357.05601442,9
NCE43,2330.10896333,7
FDZ36,1391.52477784,0
FDR13,966.60333382,4
FDP46,1909.58774134,3
FDW56,1976.37325589,4
FDB40,2173.03697094,2
FDM28,3362.87171674,3
FDV49,3891.39194829,1
NCS53,2931.97779162,3
FDO03,3843.58796456,9
FDT15,2699.41866618,6
FDD33,3708.66754565,9
FDX13,3694.80358635,2
FDH60,2801.57401668,1
DRH51,1372.59821737,8
NCL07,869.382928765,9
FDW51,3086.68052022,7
FDF21,1999.72439888,4
FDH26,1321.56266672,4
FDJ03,1010.44368159,9
FDU35,1275.97920382,2
DRL01,4209.81447807,3
FDE59,317.845547065,7
FDI60,859.832256008,6
DRH39,949.94834597,6
FDK36,1060.0542954,9
FDN52,1026.87567908,7
FDU12,3901.39732778,2
NCT05,5492.08901955,5
FDS37,3335.54327285,5
FDK24,436.916054767,2
DRF36,2774.60116393,1
FDN46,-165.117627543,0
NCN06,2179.63420896,7
FDD59,1052.05100577,6
FDM14,1547.34470491,7
FDO10,1546.12259909,3
FDU35,1216.33808519,1
NCA30,3360.16754052,3
NCO41,1762.69763631,9
FDI24,2773.03370618,8
FDZ16,2943.76865547,8
FDV47,1356.49192839,8
FDV16,305.51849405,7
FDZ22,1057.85562653,6
FDO20,2201.11982161,0
FDW38,482.122202148,1
FDW52,2405.38094772,7
FDT43,-76.6306944762,4
NCS29,3857.71043888,7
NCC31,2231.37219325,2
FDA21,2707.61628601,2
FDQ55,1990.77357663,8
NCE54,1408.88407602,9
FDD45,1109.84695221,2
NCP17,797.459104417,2
FDR47,2733.42746747,6
DRM35,2490.64160536,1
FDR47,1967.31766635,4
FDX19,1984.43518194,0
FDV22,4010.96269198,5
FDQ46,3111.76705091,5
DRO47,1463.0960797,7
FDB44,1847.07108152,0
FDN02,1603.68017572,0
FDW10,2447.36843835,7
FDJ41,3217.52333369,4
FDM50,1066.12645154,8
FDW10,2490.0802297,6
FDY48,1852.92245965,9
NCE30,4692.30280284,5
FDO04,698.786610788,7
FDQ26,-622.036544607,0
NCX29,2768.685203,3
FDE39,1933.91122585,8
NCR54,4422.69951415,5
NCP55,2400.33714025,5
FDX22,3167.69720756,2
FDI05,864.982405472,6
FDC51,3536.36868942,5
FDC10,1586.26554723,1
FDJ46,2493.18347638,7
FDV10,-841.478957257,0
FDX12,5344.62921382,5
FDL43,318.603862103,4
DRB13,3167.31988355,8
FDF59,3419.16305699,5
FDT35,2827.08267825,9
NCJ19,556.45955072,6
FDT35,3214.60851922,3
FDI48,894.543542432,8
DRC24,1510.92911427,4
NCZ05,1364.27060585,2
FDJ57,3190.44582738,9
FDX11,2594.54482249,2
FDE09,1556.88735158,6
NCK06,2140.60751608,9
DRE37,2699.20464969,2
FDV56,1830.3929908,8
FDY43,2311.01852961,2
FDV35,1991.52928777,1
FDF05,3185.08854544,4
FDA36,2725.47839486,6
FDS13,5458.70322143,5
FDU47,1889.1135448,1
FDI36,1547.75452586,0
FDH48,1407.83302571,8
FDZ14,1678.35718671,1
FDS46,1651.54713864,1
FDE21,1666.37212661,2
FDA26,3664.25717927,9
FDV12,1666.00165721,8
FDL46,823.507058817,4
FDN57,1930.5651723,1
NCJ18,1416.0996596,2
FDO36,2534.73807246,7
FDX55,3921.2694772,3
FDT25,970.712591774,4
FDD16,1392.83074185,9
NCX18,2828.50183633,1
NCG55,2353.94360943,3
NCV18,1404.52961758,9
NCS18,1455.85167385,6
FDC37,1480.45733218,7
FDE47,2008.20381839,8
DRG49,2850.93969265,4
FDC39,3262.71614738,9
FDH24,1607.31208879,4
FDV39,4626.65360361,5
NCL17,1966.96573049,7
NCY53,1513.75904335,6
FDH52,775.610852116,1
NCD19,1453.37931303,3
FDI44,1175.15614016,8
DRD49,5016.35189633,5
FDN08,1628.04232485,6
FDO20,5299.60249262,5
FDY02,4144.11944887,8
FDX23,1279.37090698,7
FDX01,1640.34883008,2
FDH20,3066.58235432,5
NCX41,3118.62814077,2
FDD21,3351.02001225,5
DRH11,-139.959762224,4
DRE60,3931.55360443,3
FDB10,3383.70320702,1
FDH38,1631.01517915,1
NCL07,1181.92304998,3
FDD48,1881.08730734,8
NCT54,2801.21914766,5
FDF32,4534.82110982,5
DRH51,1109.48147043,7
DRG03,2223.27344388,6
NCY42,1358.79774512,4
FDH32,1222.45100593,2
NCJ06,3355.58947936,5
FDH47,2890.0736249,5
FDZ08,1798.86346166,3
FDK16,1172.59529361,2
DRG01,1783.88193964,3
NCM53,3087.47694741,5
NCB07,2785.40206327,6
NCZ06,3634.57280043,6
FDU48,2240.33850158,9
NCB55,2197.46969161,5
FDP15,3670.70649158,1
FDF17,3142.80532717,8
NCN06,2652.44431406,9
DRM48,1085.25213202,3
FDH10,3043.108115,8
FDC60,1901.42574465,3
FDE35,1516.88100951,3
DRI23,2142.19799534,1
NCR38,3551.21403207,1
FDP04,812.105596307,6
NCW17,1839.27491421,7
FDX34,1648.87053347,2
NCK53,1312.47757806,7
NCO54,-584.14394117,0
NCH55,2058.35145499,8
FDT44,3208.28424811,5
DRG49,3854.95813465,8
FDX46,-611.872694431,0
DRG36,2819.02351847,9
FDU37,1440.23736036,9
FDK10,3102.03459665,9
DRF37,5511.60278733,5
FDC44,1334.70965147,6
FDP15,4018.44764589,8
FDZ27,2302.85480876,5
FDY22,1003.87708438,4
DRG51,2469.97422191,6
FDN58,3446.33994374,7
FDW01,2590.23783896,9
FDX24,2096.83785425,3
FDO51,512.536333187,2
FDJ52,4046.42171814,5
NCY06,439.868149745,0
FDE20,3313.87961579,3
FDT23,-346.649545476,0
FDQ51,932.050622885,8
FDE35,1057.02906484,8
FDB46,3004.16458347,1
NCG19,3233.25533947,6
NCL06,4573.61104054,3
FDT36,-465.898945642,4
FDC56,1987.23720368,9
FDJ26,3551.92101188,9
FDZ59,2384.18604656,2
FDV11,4227.86976992,5
FDR13,382.87462755,0
FDI15,4530.01985611,3
FDF47,3957.68478548,3
NCB54,1048.47937555,4
NCK19,4389.42624624,5
FDX16,2115.27423909,2
FDL50,1810.40425081,7
NCE31,97.9498457722,6
DRJ01,2652.61036132,9
FDE22,2247.49043764,1
FDY20,391.771857815,4
NCO14,491.92806523,7
NCR50,2186.65376468,2
DRM47,2813.23102466,2
FDO27,-332.885685287,0
FDJ20,3380.76643456,5
NCX17,3256.06231669,1
FDG59,781.101898727,9
FDD52,1302.78193087,7
FDO48,3339.73940311,2
FDC59,58.8377141839,4
FDS15,2254.48435205,3
FDB47,3019.96787742,6
FDV14,415.5942738,4
FDB27,2764.68327729,1
FDA35,1766.46613672,6
FDN51,4732.40956095,3
FDO39,1679.1641211,4
FDB28,3227.07790179,9
DRJ25,703.314406983,8
FDH46,3097.43880175,5
FDI10,2462.06999836,7
FDU21,1077.32138023,3
FDD09,3063.29093421,9
FDD10,2906.29993216,8
FDN31,1391.96740679,0
FDA46,3508.12907127,3
FDM56,1716.9244049,8
FDF11,2332.88019112,0
FDS32,2832.15477823,3
NCM06,2048.94677637,1
FDZ26,3410.59394055,7
FDO01,1849.77420447,1
FDJ46,2930.00738423,9
FDG26,3081.8318848,4
FDZ38,2560.61515874,6
NCO55,1277.80907584,1
FDT60,1679.53534156,6
FDW37,1516.50882073,9
NCK42,3960.83543926,3
FDA45,2616.04919849,8
FDW55,4570.26168222,3
FDY44,2931.84115299,2
FDQ31,1173.67344914,2
FDM09,2860.51020291,9
FDH12,2161.83649246,3
NCQ43,1338.79442184,6
FDT33,2451.00142102,6
NCT41,2884.19634978,3
DRJ25,-994.139591383,0
NCQ41,3166.55954066,8
NCN17,1759.38753301,9
DRO35,3366.36898437,5
FDU27,1145.16839051,3
FDY43,4027.6782675,5
FDG46,1656.55182834,6
DRL49,2827.45136158,3
NCB55,915.672489484,9
FDK28,4233.35604369,9
FDO49,627.9097967,7
FDT03,2616.10494434,1
FDW33,3016.35014677,5
FDR02,1545.00528187,6
FDF50,2712.37145366,1
FDA40,1920.1224745,3
NCT53,3118.90792545,3
FDY60,2091.69412422,6
FDP44,3072.46983144,5
NCQ50,3114.36043631,7
NCC30,2576.29509272,2
FDQ60,2414.95208372,3
FDG41,1782.11614594,8
FDQ03,3738.51806068,8
FDM03,1316.67690491,7
FDZ51,2061.61036968,3
DRF51,234.225831628,6
FDF39,3962.40593543,2
FDW52,2396.55564517,6
FDY22,2295.52715319,9
FDG14,2118.58341254,1
FDA57,408.045096465,2
FDL45,1040.62846274,4
FDX28,1472.7204641,8
NCQ54,2410.67733315,1
FDH40,1034.98906833,7
FDU52,2215.63437235,6
FDT60,336.131449166,0
FDK08,1269.49335819,7
FDN04,3117.06117618,9
FDE50,2748.81808939,1
FDI16,921.557862304,9
FDM50,1240.2097025,9
NCV30,1133.91592297,9
FDT44,1442.00551704,1
FDY60,2086.35892838,1
FDT56,645.245704015,2
FDV58,3474.20998301,3
FDU04,1720.18808185,1
NCN05,4397.1143107,5
FDI53,2998.85149171,3
FDD34,2676.32878182,8
FDW47,3412.47475863,5
FDT51,3317.67515918,5
FDO27,1062.88338584,1
NCQ18,1992.59093685,3
NCW05,1244.70037319,1
FDI15,2353.81889399,0
NCH43,1781.2517708,0
FDT40,2102.30940725,9
NCG19,3224.63834031,2
NCM30,366.296418102,6
FDB38,2335.06368332,2
FDB22,2361.39195165,8
FDC58,758.23049788,8
NCI29,1930.3790374,1
FDA23,48.260738916,0
DRG48,2053.76645954,1
FDV21,1468.72482568,1
NCG18,680.259587828,4
FDG40,331.647389148,7
FDU24,1957.56409595,3
FDA22,2734.44483866,9
FDY35,900.325085699,8
FDJ15,2718.64639304,7
NCW18,4223.1316212,3
FDK56,3384.80873035,3
FDF44,2170.38640439,8
FDP51,2065.08552181,9
FDU22,3211.98552873,5
FDM28,2570.6224077,2
NCL42,3868.91677221,8
FDJ15,2057.95384934,4
FDI32,2080.65739223,3
DRL11,2591.09529217,8
DRO59,1774.93923428,3
FDA07,1077.04026183,4
NCO53,2340.35127054,1
FDO21,3388.31109382,7
FDW39,2616.11743478,7
NCV17,1796.48165471,1
FDE22,2560.40598963,8
NCB06,2967.38212116,3
DRF48,2704.09626002,2
FDB05,3542.43759948,1
FDP28,5516.87221681,5
FDP23,3525.02746349,8
NCS41,3379.37175906,3
FDS40,1225.80172275,3
FDA16,3238.61528801,2
FDN20,2415.9065876,6
FDF04,5556.75403279,5
DRG36,3171.73759002,3
FDW16,2085.26514989,3
FDU09,647.866135612,2
FDW01,2450.59309897,8
FDB15,3769.73404412,7
NCJ17,1374.82689429,9
NCT18,3388.97338848,3
FDG16,3844.19710367,3
FDP27,2655.9468004,2
FDQ44,3376.63337781,5
FDL50,3495.16180832,5
FDW57,4192.30457803,5
FDS34,1500.61734805,1
NCV30,688.261511362,6
FDD26,3477.65150099,3
FDA03,2126.65915063,7
FDS27,3725.18669841,3
FDM12,2673.44446554,1
NCV42,3206.15225815,5
NCS41,2905.15674907,8
FDN56,2753.15586353,3
DRK59,3701.59809513,8
NCG18,1703.12205744,8
NCN26,1628.84062079,2
FDI60,2533.11223192,5
NCI43,1004.37362269,9
NCL17,2399.22453099,9
FDQ19,3023.12337782,4
FDY43,2730.44796289,9
FDR36,827.244024646,9
FDJ58,2845.99262817,9
DRY23,443.030952578,7
FDK26,4474.0264492,5
DRH03,1314.39567108,7
FDC10,316.519712435,0
FDD23,2666.65862522,1
FDP32,1695.44100331,7
FDO31,1121.63284666,6
FDQ57,2000.48035679,1
FDX32,3678.78482716,5
FDC39,4539.43096053,5
FDU55,4162.24546649,8
FDL45,1654.83213711,1
DRK37,3193.52412364,9
FDK22,3109.93631852,1
DRG37,3967.1603108,5
FDK22,3157.67401305,2
DRH36,1754.99011462,3
DRC36,3355.70332207,3
DRE03,2266.45727503,5
FDF34,3240.22933362,8
FDZ22,1349.85347537,8
FDC44,-71.5865083028,0
FDN31,4365.47549602,5
FDO03,3429.24376308,2
FDA01,1184.58890803,9
NCH42,3820.5955444,9
FDF46,2300.30661408,3
DRL35,809.498079435,8
FDW46,1206.14093946,9
FDB58,2374.03594807,8
FDD47,3095.16006122,3
NCO17,1576.78254215,7
FDJ26,3105.25229407,2
FDU37,989.253017563,7
